antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,antecedents_str,consequents_str,n_antecedentes,explicacao_natural
"frozenset({'ctx_tipo_pista_Simples', 'ctx_tipo_acidente_Atropelamento_de_Pedestre'})",frozenset({'desfecho_AltaGravidade'}),0.02183388157894737,0.33536184210526315,0.015748355263157893,0.7212806026365348,2.1507533418490103,0.008426104516533932,"ctx_tipo_acidente_Atropelamento_de_Pedestre, ctx_tipo_pista_Simples",desfecho_AltaGravidade,2,"Quando tipo de acidente=Atropelamento de Pedestre E tipo de pista=Simples, entao alta gravidade. [Suporte: 1.6% | Confianca: 72.1% | Lift: 2.15]"
frozenset({'ctx_causa_acidente_Entrada_inopinada_do_pedestre'}),frozenset({'desfecho_AltaGravidade'}),0.00810032894736842,0.33536184210526315,0.005838815789473684,0.7208121827411168,2.149356582180476,0.0031222745520256235,ctx_causa_acidente_Entrada_inopinada_do_pedestre,desfecho_AltaGravidade,1,"Quando causa=Entrada inopinada do pedestre, entao alta gravidade. [Suporte: 0.6% | Confianca: 72.1% | Lift: 2.15]"
frozenset({'ctx_tipo_acidente_Atropelamento_de_Pedestre'}),frozenset({'desfecho_AltaGravidade'}),0.04568256578947368,0.33536184210526315,0.03289473684210526,0.7200720072007201,2.1471494868957226,0.017574547426852494,ctx_tipo_acidente_Atropelamento_de_Pedestre,desfecho_AltaGravidade,1,"Quando tipo de acidente=Atropelamento de Pedestre, entao alta gravidade. [Suporte: 3.3% | Confianca: 72.0% | Lift: 2.15]"
"frozenset({'ctx_condicao_metereologica_Céu_Claro', 'ctx_tipo_acidente_Colisão_frontal', 'ctx_uso_solo_Não'})",frozenset({'desfecho_AltaGravidade'}),0.030057565789473686,0.33536184210526315,0.02158717105263158,0.7181942544459644,2.1415503026147444,0.011507010420273545,"ctx_condicao_metereologica_Céu_Claro, ctx_tipo_acidente_Colisão_frontal, ctx_uso_solo_Não",desfecho_AltaGravidade,3,"Quando clima=Céu Claro E tipo de acidente=Colisão frontal E entorno=rural, entao alta gravidade. [Suporte: 2.2% | Confianca: 71.8% | Lift: 2.14]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_tipo_acidente_Colisão_frontal', 'ctx_uso_solo_Não'})",frozenset({'desfecho_AltaGravidade'}),0.053248355263157895,0.33536184210526315,0.03799342105263158,0.7135135135135136,2.1275930172448074,0.020135954542503463,"ctx_tipo_acidente_Colisão_frontal, ctx_tipo_pista_Simples, ctx_uso_solo_Não",desfecho_AltaGravidade,3,"Quando tipo de acidente=Colisão frontal E tipo de pista=Simples E entorno=rural, entao alta gravidade. [Suporte: 3.8% | Confianca: 71.4% | Lift: 2.13]"
"frozenset({'ctx_tracado_via_Reta', 'ctx_tipo_acidente_Colisão_frontal', 'ctx_fim_de_semana_Sim'})",frozenset({'desfecho_AltaGravidade'}),0.0109375,0.33536184210526315,0.007771381578947368,0.7105263157894737,2.1186856302108876,0.004103361430921053,"ctx_fim_de_semana_Sim, ctx_tipo_acidente_Colisão_frontal, ctx_tracado_via_Reta",desfecho_AltaGravidade,3,"Quando fim de semana=Sim E tipo de acidente=Colisão frontal E tracado da via=Reta, entao alta gravidade. [Suporte: 0.8% | Confianca: 71.1% | Lift: 2.12]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_tipo_acidente_Colisão_frontal', 'ctx_fim_de_semana_Sim'})",frozenset({'desfecho_AltaGravidade'}),0.024342105263157894,0.33536184210526315,0.01722861842105263,0.7077702702702703,2.1104675052688786,0.009065205159279778,"ctx_fim_de_semana_Sim, ctx_tipo_acidente_Colisão_frontal, ctx_tipo_pista_Simples",desfecho_AltaGravidade,3,"Quando fim de semana=Sim E tipo de acidente=Colisão frontal E tipo de pista=Simples, entao alta gravidade. [Suporte: 1.7% | Confianca: 70.8% | Lift: 2.11]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_condicao_metereologica_Nublado', 'ctx_tipo_acidente_Colisão_frontal'})",frozenset({'desfecho_AltaGravidade'}),0.010814144736842106,0.33536184210526315,0.007648026315789474,0.7072243346007604,2.1088396048909384,0.004021374816049169,"ctx_condicao_metereologica_Nublado, ctx_tipo_acidente_Colisão_frontal, ctx_tipo_pista_Simples",desfecho_AltaGravidade,3,"Quando clima=Nublado E tipo de acidente=Colisão frontal E tipo de pista=Simples, entao alta gravidade. [Suporte: 0.8% | Confianca: 70.7% | Lift: 2.11]"
"frozenset({'ctx_tipo_acidente_Colisão_frontal', 'ctx_uso_solo_Não'})",frozenset({'desfecho_AltaGravidade'}),0.056578947368421055,0.33536184210526315,0.039925986842105264,0.7056686046511628,2.104200645551285,0.020951566828254848,"ctx_tipo_acidente_Colisão_frontal, ctx_uso_solo_Não",desfecho_AltaGravidade,2,"Quando tipo de acidente=Colisão frontal E entorno=rural, entao alta gravidade. [Suporte: 4.0% | Confianca: 70.6% | Lift: 2.10]"
"frozenset({'ctx_condicao_metereologica_Nublado', 'ctx_tipo_acidente_Colisão_frontal'})",frozenset({'desfecho_AltaGravidade'}),0.011389802631578948,0.33536184210526315,0.008018092105263159,0.703971119133574,2.0991389918254684,0.004198386913521469,"ctx_condicao_metereologica_Nublado, ctx_tipo_acidente_Colisão_frontal",desfecho_AltaGravidade,2,"Quando clima=Nublado E tipo de acidente=Colisão frontal, entao alta gravidade. [Suporte: 0.8% | Confianca: 70.4% | Lift: 2.10]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Transitar_na_contramão', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.011143092105263158,0.33536184210526315,0.0078125,0.7011070110701108,2.090598640169825,0.0040755321048303325,"ctx_causa_acidente_Transitar_na_contramão, ctx_fase_dia_Plena_Noite, ctx_tipo_pista_Simples",desfecho_AltaGravidade,3,"Quando causa=Transitar na contramão E fase do dia=Plena Noite E tipo de pista=Simples, entao alta gravidade. [Suporte: 0.8% | Confianca: 70.1% | Lift: 2.09]"
"frozenset({'ctx_causa_acidente_Transitar_na_contramão', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.01299342105263158,0.33536184210526315,0.00908717105263158,0.699367088607595,2.085410445676399,0.004729673433171745,"ctx_causa_acidente_Transitar_na_contramão, ctx_fase_dia_Plena_Noite",desfecho_AltaGravidade,2,"Quando causa=Transitar na contramão E fase do dia=Plena Noite, entao alta gravidade. [Suporte: 0.9% | Confianca: 69.9% | Lift: 2.09]"
"frozenset({'ctx_tipo_acidente_Colisão_frontal', 'ctx_fim_de_semana_Sim'})",frozenset({'desfecho_AltaGravidade'}),0.026192434210526316,0.33536184210526315,0.018256578947368422,0.6970172684458399,2.0784036253804348,0.009472635961305403,"ctx_fim_de_semana_Sim, ctx_tipo_acidente_Colisão_frontal",desfecho_AltaGravidade,2,"Quando fim de semana=Sim E tipo de acidente=Colisão frontal, entao alta gravidade. [Suporte: 1.8% | Confianca: 69.7% | Lift: 2.08]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_tipo_acidente_Colisão_frontal'})",frozenset({'desfecho_AltaGravidade'}),0.034333881578947366,0.33536184210526315,0.02393092105263158,0.6970059880239522,2.078369988811,0.012416647279691832,"ctx_condicao_metereologica_Céu_Claro, ctx_tipo_acidente_Colisão_frontal, ctx_tipo_pista_Simples",desfecho_AltaGravidade,3,"Quando clima=Céu Claro E tipo de acidente=Colisão frontal E tipo de pista=Simples, entao alta gravidade. [Suporte: 2.4% | Confianca: 69.7% | Lift: 2.08]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_tracado_via_Reta', 'ctx_tipo_acidente_Colisão_frontal'})",frozenset({'desfecho_AltaGravidade'}),0.026932565789473683,0.33536184210526315,0.01870888157894737,0.6946564885496184,2.0713641247580576,0.009676726703168284,"ctx_tipo_acidente_Colisão_frontal, ctx_tipo_pista_Simples, ctx_tracado_via_Reta",desfecho_AltaGravidade,3,"Quando tipo de acidente=Colisão frontal E tipo de pista=Simples E tracado da via=Reta, entao alta gravidade. [Suporte: 1.9% | Confianca: 69.5% | Lift: 2.07]"
"frozenset({'ctx_causa_acidente_Transitar_na_contramão', 'ctx_tracado_via_Reta', 'ctx_uso_solo_Não'})",frozenset({'desfecho_AltaGravidade'}),0.011389802631578948,0.33536184210526315,0.007894736842105263,0.6931407942238267,2.0668445457973843,0.0040750316503635736,"ctx_causa_acidente_Transitar_na_contramão, ctx_tracado_via_Reta, ctx_uso_solo_Não",desfecho_AltaGravidade,3,"Quando causa=Transitar na contramão E tracado da via=Reta E entorno=rural, entao alta gravidade. [Suporte: 0.8% | Confianca: 69.3% | Lift: 2.07]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Transitar_na_contramão', 'ctx_uso_solo_Não'})",frozenset({'desfecho_AltaGravidade'}),0.024835526315789475,0.33536184210526315,0.017105263157894738,0.6887417218543047,2.05372715491622,0.00877637530297784,"ctx_causa_acidente_Transitar_na_contramão, ctx_tipo_pista_Simples, ctx_uso_solo_Não",desfecho_AltaGravidade,3,"Quando causa=Transitar na contramão E tipo de pista=Simples E entorno=rural, entao alta gravidade. [Suporte: 1.7% | Confianca: 68.9% | Lift: 2.05]"
"frozenset({'ctx_causa_acidente_Transitar_na_contramão', 'ctx_uso_solo_Não'})",frozenset({'desfecho_AltaGravidade'}),0.026891447368421053,0.33536184210526315,0.018421052631578946,0.6850152905198776,2.0426154812951722,0.00940268730522853,"ctx_causa_acidente_Transitar_na_contramão, ctx_uso_solo_Não",desfecho_AltaGravidade,2,"Quando causa=Transitar na contramão E entorno=rural, entao alta gravidade. [Suporte: 1.8% | Confianca: 68.5% | Lift: 2.04]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_tipo_acidente_Colisão_frontal'})",frozenset({'desfecho_AltaGravidade'}),0.06455592105263158,0.33536184210526315,0.04420230263157895,0.6847133757961783,2.04171521571396,0.022552710028566483,"ctx_tipo_acidente_Colisão_frontal, ctx_tipo_pista_Simples",desfecho_AltaGravidade,2,"Quando tipo de acidente=Colisão frontal E tipo de pista=Simples, entao alta gravidade. [Suporte: 4.4% | Confianca: 68.5% | Lift: 2.04]"
"frozenset({'ctx_tracado_via_Reta', 'ctx_tipo_acidente_Colisão_frontal'})",frozenset({'desfecho_AltaGravidade'}),0.02923519736842105,0.33536184210526315,0.019942434210526317,0.6821378340365682,2.0340353266024205,0.010138064566741692,"ctx_tipo_acidente_Colisão_frontal, ctx_tracado_via_Reta",desfecho_AltaGravidade,2,"Quando tipo de acidente=Colisão frontal E tracado da via=Reta, entao alta gravidade. [Suporte: 2.0% | Confianca: 68.2% | Lift: 2.03]"
"frozenset({'ctx_condicao_metereologica_Céu_Claro', 'ctx_tipo_acidente_Colisão_frontal'})",frozenset({'desfecho_AltaGravidade'}),0.037623355263157895,0.33536184210526315,0.025657894736842105,0.6819672131147541,2.0335265599498307,0.013040457009608725,"ctx_condicao_metereologica_Céu_Claro, ctx_tipo_acidente_Colisão_frontal",desfecho_AltaGravidade,2,"Quando clima=Céu Claro E tipo de acidente=Colisão frontal, entao alta gravidade. [Suporte: 2.6% | Confianca: 68.2% | Lift: 2.03]"
"frozenset({'ctx_tracado_via_Curva', 'ctx_causa_acidente_Transitar_na_contramão'})",frozenset({'desfecho_AltaGravidade'}),0.007771381578947368,0.33536184210526315,0.005263157894736842,0.6772486772486772,2.0194565756115535,0.002656933052718144,"ctx_causa_acidente_Transitar_na_contramão, ctx_tracado_via_Curva",desfecho_AltaGravidade,2,"Quando causa=Transitar na contramão E tracado da via=Curva, entao alta gravidade. [Suporte: 0.5% | Confianca: 67.7% | Lift: 2.02]"
frozenset({'ctx_tipo_acidente_Colisão_frontal'}),frozenset({'desfecho_AltaGravidade'}),0.0694078947368421,0.33536184210526315,0.04691611842105263,0.6759478672985783,2.0155777504538284,0.023639358985457066,ctx_tipo_acidente_Colisão_frontal,desfecho_AltaGravidade,1,"Quando tipo de acidente=Colisão frontal, entao alta gravidade. [Suporte: 4.7% | Confianca: 67.6% | Lift: 2.02]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Transitar_na_contramão'})",frozenset({'desfecho_AltaGravidade'}),0.030592105263157896,0.33536184210526315,0.020189144736842104,0.6599462365591398,1.9678632262283324,0.009929719961911356,"ctx_causa_acidente_Transitar_na_contramão, ctx_tipo_pista_Simples",desfecho_AltaGravidade,2,"Quando causa=Transitar na contramão E tipo de pista=Simples, entao alta gravidade. [Suporte: 2.0% | Confianca: 66.0% | Lift: 1.97]"
frozenset({'ctx_causa_acidente_Transitar_na_contramão'}),frozenset({'desfecho_AltaGravidade'}),0.033675986842105265,0.33536184210526315,0.022039473684210525,0.6544566544566544,1.951494094701549,0.0107458327021295,ctx_causa_acidente_Transitar_na_contramão,desfecho_AltaGravidade,1,"Quando causa=Transitar na contramão, entao alta gravidade. [Suporte: 2.2% | Confianca: 65.4% | Lift: 1.95]"
frozenset({'ctx_causa_acidente_Pedestre_cruzava_a_pista_fora_da_faixa'}),frozenset({'desfecho_AltaGravidade'}),0.00810032894736842,0.33536184210526315,0.005263157894736842,0.6497461928934011,1.9374481867542317,0.0025466166572887814,ctx_causa_acidente_Pedestre_cruzava_a_pista_fora_da_faixa,desfecho_AltaGravidade,1,"Quando causa=Pedestre cruzava a pista fora da faixa, entao alta gravidade. [Suporte: 0.5% | Confianca: 65.0% | Lift: 1.94]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Ultrapassagem_Indevida', 'ctx_uso_solo_Não'})",frozenset({'desfecho_AltaGravidade'}),0.01566611842105263,0.33536184210526315,0.008470394736842106,0.5406824146981628,1.6122359398552377,0.0032165764045186994,"ctx_causa_acidente_Ultrapassagem_Indevida, ctx_tipo_pista_Simples, ctx_uso_solo_Não",desfecho_AltaGravidade,3,"Quando causa=Ultrapassagem Indevida E tipo de pista=Simples E entorno=rural, entao alta gravidade. [Suporte: 0.8% | Confianca: 54.1% | Lift: 1.61]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Ultrapassagem_Indevida', 'ctx_tracado_via_Reta'})",frozenset({'desfecho_AltaGravidade'}),0.010115131578947369,0.33536184210526315,0.005427631578947369,0.5365853658536586,1.600019138984916,0.0020354024194944604,"ctx_causa_acidente_Ultrapassagem_Indevida, ctx_tipo_pista_Simples, ctx_tracado_via_Reta",desfecho_AltaGravidade,3,"Quando causa=Ultrapassagem Indevida E tipo de pista=Simples E tracado da via=Reta, entao alta gravidade. [Suporte: 0.5% | Confianca: 53.7% | Lift: 1.60]"
"frozenset({'ctx_causa_acidente_Ultrapassagem_Indevida', 'ctx_uso_solo_Não'})",frozenset({'desfecho_AltaGravidade'}),0.01698190789473684,0.33536184210526315,0.008922697368421053,0.5254237288135594,1.566736768605415,0.003227613454380194,"ctx_causa_acidente_Ultrapassagem_Indevida, ctx_uso_solo_Não",desfecho_AltaGravidade,2,"Quando causa=Ultrapassagem Indevida E entorno=rural, entao alta gravidade. [Suporte: 0.9% | Confianca: 52.5% | Lift: 1.57]"
"frozenset({'ctx_causa_acidente_Ultrapassagem_Indevida', 'ctx_tracado_via_Reta'})",frozenset({'desfecho_AltaGravidade'}),0.011595394736842105,0.33536184210526315,0.00600328947368421,0.5177304964539007,1.5437966740753881,0.002114636534799169,"ctx_causa_acidente_Ultrapassagem_Indevida, ctx_tracado_via_Reta",desfecho_AltaGravidade,2,"Quando causa=Ultrapassagem Indevida E tracado da via=Reta, entao alta gravidade. [Suporte: 0.6% | Confianca: 51.8% | Lift: 1.54]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Ultrapassagem_Indevida'})",frozenset({'desfecho_AltaGravidade'}),0.01957236842105263,0.33536184210526315,0.010115131578947369,0.5168067226890757,1.5410421157182836,0.0035513060509002776,"ctx_causa_acidente_Ultrapassagem_Indevida, ctx_tipo_pista_Simples",desfecho_AltaGravidade,2,"Quando causa=Ultrapassagem Indevida E tipo de pista=Simples, entao alta gravidade. [Suporte: 1.0% | Confianca: 51.7% | Lift: 1.54]"
frozenset({'ctx_causa_acidente_Ultrapassagem_Indevida'}),frozenset({'desfecho_AltaGravidade'}),0.022327302631578946,0.33536184210526315,0.01118421052631579,0.5009208103130756,1.4936726467403136,0.0036964851865477844,ctx_causa_acidente_Ultrapassagem_Indevida,desfecho_AltaGravidade,1,"Quando causa=Ultrapassagem Indevida, entao alta gravidade. [Suporte: 1.1% | Confianca: 50.1% | Lift: 1.49]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_fase_dia_Amanhecer', 'ctx_tracado_via_Reta'})",frozenset({'desfecho_AltaGravidade'}),0.010526315789473684,0.33536184210526315,0.00522203947368421,0.49609375,1.4792790583619422,0.0016919148199445984,"ctx_fase_dia_Amanhecer, ctx_tipo_pista_Simples, ctx_tracado_via_Reta",desfecho_AltaGravidade,3,"Quando fase do dia=Amanhecer E tipo de pista=Simples E tracado da via=Reta, entao alta gravidade. [Suporte: 0.5% | Confianca: 49.6% | Lift: 1.48]"
"frozenset({'ctx_uso_solo_Não', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.010855263157894738,0.33536184210526315,0.005304276315789474,0.4886363636363636,1.457042222123144,0.0016638352666204985,"ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos, ctx_fase_dia_Plena_Noite, ctx_uso_solo_Não",desfecho_AltaGravidade,3,"Quando causa=Acessar a via sem observar a presença dos outros veículos E fase do dia=Plena Noite E entorno=rural, entao alta gravidade. [Suporte: 0.5% | Confianca: 48.9% | Lift: 1.46]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_fim_de_semana_Sim', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.06447368421052632,0.33536184210526315,0.030592105263157896,0.4744897959183673,1.4148592247099918,0.00897009175900277,"ctx_fase_dia_Plena_Noite, ctx_fim_de_semana_Sim, ctx_tipo_pista_Simples",desfecho_AltaGravidade,3,"Quando fase do dia=Plena Noite E fim de semana=Sim E tipo de pista=Simples, entao alta gravidade. [Suporte: 3.1% | Confianca: 47.4% | Lift: 1.41]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_tracado_via_Reta', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.0733141447368421,0.33536184210526315,0.03466282894736842,0.4727986539540101,1.4098164865328011,0.01007606231604917,"ctx_fase_dia_Plena_Noite, ctx_tipo_pista_Simples, ctx_tracado_via_Reta",desfecho_AltaGravidade,3,"Quando fase do dia=Plena Noite E tipo de pista=Simples E tracado da via=Reta, entao alta gravidade. [Suporte: 3.5% | Confianca: 47.3% | Lift: 1.41]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.10234375,0.33536184210526315,0.04765625,0.46564885496183206,1.388496830881775,0.013334061472039471,"ctx_condicao_metereologica_Céu_Claro, ctx_fase_dia_Plena_Noite, ctx_tipo_pista_Simples",desfecho_AltaGravidade,3,"Quando clima=Céu Claro E fase do dia=Plena Noite E tipo de pista=Simples, entao alta gravidade. [Suporte: 4.8% | Confianca: 46.6% | Lift: 1.39]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_fase_dia_Amanhecer'})",frozenset({'desfecho_AltaGravidade'}),0.026151315789473686,0.33536184210526315,0.012129934210526315,0.46383647798742134,1.3830925876231102,0.003359780773891966,"ctx_fase_dia_Amanhecer, ctx_tipo_pista_Simples",desfecho_AltaGravidade,2,"Quando fase do dia=Amanhecer E tipo de pista=Simples, entao alta gravidade. [Suporte: 1.2% | Confianca: 46.4% | Lift: 1.38]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_tipo_acidente_Colisão_lateral_sentido_oposto', 'ctx_tracado_via_Reta'})",frozenset({'desfecho_AltaGravidade'}),0.0109375,0.33536184210526315,0.005057565789473684,0.46240601503759404,1.3788271561689907,0.001389545641447369,"ctx_tipo_acidente_Colisão_lateral_sentido_oposto, ctx_tipo_pista_Simples, ctx_tracado_via_Reta",desfecho_AltaGravidade,3,"Quando tipo de acidente=Colisão lateral sentido oposto E tipo de pista=Simples E tracado da via=Reta, entao alta gravidade. [Suporte: 0.5% | Confianca: 46.2% | Lift: 1.38]"
"frozenset({'ctx_condicao_metereologica_Céu_Claro', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.014309210526315789,0.33536184210526315,0.006578947368421052,0.45977011494252873,1.3709672873224987,0.0017801841672437672,"ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos, ctx_condicao_metereologica_Céu_Claro, ctx_fase_dia_Plena_Noite",desfecho_AltaGravidade,3,"Quando causa=Acessar a via sem observar a presença dos outros veículos E clima=Céu Claro E fase do dia=Plena Noite, entao alta gravidade. [Suporte: 0.7% | Confianca: 46.0% | Lift: 1.37]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_tipo_acidente_Colisão_lateral_sentido_oposto', 'ctx_uso_solo_Não'})",frozenset({'desfecho_AltaGravidade'}),0.02528782894736842,0.33536184210526315,0.011595394736842105,0.4585365853658536,1.367289082405292,0.0031148218382098334,"ctx_tipo_acidente_Colisão_lateral_sentido_oposto, ctx_tipo_pista_Simples, ctx_uso_solo_Não",desfecho_AltaGravidade,3,"Quando tipo de acidente=Colisão lateral sentido oposto E tipo de pista=Simples E entorno=rural, entao alta gravidade. [Suporte: 1.2% | Confianca: 45.9% | Lift: 1.37]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_uso_solo_Não', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.12520559210526316,0.33536184210526315,0.05731907894736842,0.457799671592775,1.3650917132339735,0.015329900937067174,"ctx_fase_dia_Plena_Noite, ctx_tipo_pista_Simples, ctx_uso_solo_Não",desfecho_AltaGravidade,3,"Quando fase do dia=Plena Noite E tipo de pista=Simples E entorno=rural, entao alta gravidade. [Suporte: 5.7% | Confianca: 45.8% | Lift: 1.37]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.014555921052631579,0.33536184210526315,0.006661184210526316,0.4576271186440678,1.3645771855595548,0.0017796837127770082,"ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos, ctx_fase_dia_Plena_Noite, ctx_tipo_pista_Simples",desfecho_AltaGravidade,3,"Quando causa=Acessar a via sem observar a presença dos outros veículos E fase do dia=Plena Noite E tipo de pista=Simples, entao alta gravidade. [Suporte: 0.7% | Confianca: 45.8% | Lift: 1.36]"
"frozenset({'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.02035361842105263,0.33536184210526315,0.009292763157894736,0.45656565656565656,1.3614120607744933,0.0024669361907029086,"ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos, ctx_fase_dia_Plena_Noite",desfecho_AltaGravidade,2,"Quando causa=Acessar a via sem observar a presença dos outros veículos E fase do dia=Plena Noite, entao alta gravidade. [Suporte: 0.9% | Confianca: 45.7% | Lift: 1.36]"
"frozenset({'ctx_tipo_acidente_Colisão_lateral_sentido_oposto', 'ctx_uso_solo_Não'})",frozenset({'desfecho_AltaGravidade'}),0.02598684210526316,0.33536184210526315,0.011842105263157895,0.45569620253164556,1.3588194759158436,0.0031271100242382267,"ctx_tipo_acidente_Colisão_lateral_sentido_oposto, ctx_uso_solo_Não",desfecho_AltaGravidade,2,"Quando tipo de acidente=Colisão lateral sentido oposto E entorno=rural, entao alta gravidade. [Suporte: 1.2% | Confianca: 45.6% | Lift: 1.36]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.16500822368421053,0.33536184210526315,0.07479440789473685,0.45327685023673064,1.3516053209609231,0.019456946037482693,"ctx_fase_dia_Plena_Noite, ctx_tipo_pista_Simples",desfecho_AltaGravidade,2,"Quando fase do dia=Plena Noite E tipo de pista=Simples, entao alta gravidade. [Suporte: 7.5% | Confianca: 45.3% | Lift: 1.35]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_tracado_via_Curva;Declive', 'ctx_condicao_metereologica_Céu_Claro'})",frozenset({'desfecho_AltaGravidade'}),0.01171875,0.33536184210526315,0.005304276315789474,0.45263157894736844,1.3496812162824916,0.001374254728618421,"ctx_condicao_metereologica_Céu_Claro, ctx_tipo_pista_Simples, ctx_tracado_via_Curva;Declive",desfecho_AltaGravidade,3,"Quando clima=Céu Claro E tipo de pista=Simples E tracado da via=Curva;Declive, entao alta gravidade. [Suporte: 0.5% | Confianca: 45.3% | Lift: 1.35]"
"frozenset({'ctx_tipo_acidente_Colisão_lateral_sentido_oposto', 'ctx_tracado_via_Reta'})",frozenset({'desfecho_AltaGravidade'}),0.011554276315789473,0.33536184210526315,0.00522203947368421,0.45195729537366547,1.3476706012123032,0.0013471760842278394,"ctx_tipo_acidente_Colisão_lateral_sentido_oposto, ctx_tracado_via_Reta",desfecho_AltaGravidade,2,"Quando tipo de acidente=Colisão lateral sentido oposto E tracado da via=Reta, entao alta gravidade. [Suporte: 0.5% | Confianca: 45.2% | Lift: 1.35]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Velocidade_Incompatível', 'ctx_fim_de_semana_Sim'})",frozenset({'desfecho_AltaGravidade'}),0.022286184210526316,0.33536184210526315,0.010032894736842105,0.45018450184501846,1.3423843900037824,0.0025589589465027703,"ctx_causa_acidente_Velocidade_Incompatível, ctx_fim_de_semana_Sim, ctx_tipo_pista_Simples",desfecho_AltaGravidade,3,"Quando causa=Velocidade Incompatível E fim de semana=Sim E tipo de pista=Simples, entao alta gravidade. [Suporte: 1.0% | Confianca: 45.0% | Lift: 1.34]"
"frozenset({'ctx_tipo_acidente_Colisão_transversal', 'ctx_fim_de_semana_Não', 'ctx_uso_solo_Não'})",frozenset({'desfecho_AltaGravidade'}),0.03396381578947368,0.33536184210526315,0.015172697368421053,0.44673123486682814,1.3320872525700418,0.0037825295403393355,"ctx_fim_de_semana_Não, ctx_tipo_acidente_Colisão_transversal, ctx_uso_solo_Não",desfecho_AltaGravidade,3,"Quando fim de semana=Não E tipo de acidente=Colisão transversal E entorno=rural, entao alta gravidade. [Suporte: 1.5% | Confianca: 44.7% | Lift: 1.33]"
"frozenset({'ctx_tipo_pista_Simples', 'ctx_tipo_acidente_Colisão_lateral_sentido_oposto'})",frozenset({'desfecho_AltaGravidade'}),0.028536184210526314,0.33536184210526315,0.01274671052631579,0.44668587896253603,1.3319520078922114,0.0031767632228185596,"ctx_tipo_acidente_Colisão_lateral_sentido_oposto, ctx_tipo_pista_Simples",desfecho_AltaGravidade,2,"Quando tipo de acidente=Colisão lateral sentido oposto E tipo de pista=Simples, entao alta gravidade. [Suporte: 1.3% | Confianca: 44.7% | Lift: 1.33]"
